sphere_D;batt_MODEL;batt_D;batt_L;total_N;total_CAP;total_MASS
0.044;0;0.014;0.04;1;1.0;11.0
0.046;0;0.014;0.04;1;1.0;11.0
0.048;0;0.014;0.04;1;1.0;11.0
0.05;0;0.014;0.04;2;2.0;22.0
0.052;0;0.014;0.04;3;3.0;33.0
0.054;0;0.014;0.04;4;4.0;44.0
0.056;0;0.014;0.04;5;5.0;55.0
0.058;0;0.014;0.04;7;7.0;77.0
0.06;0;0.014;0.04;7;7.0;77.0
0.062;0;0.014;0.04;7;7.0;77.0
0.064;0;0.014;0.04;8;8.0;88.0
0.066;0;0.014;0.04;9;9.0;99.0
0.068;0;0.014;0.04;10;10.0;110.0
0.07;0;0.014;0.04;11;11.0;121.0
0.072;0;0.014;0.04;12;12.0;132.0
0.074;0;0.014;0.04;14;14.0;154.0
0.076;0;0.014;0.04;15;15.0;165.0
0.078;0;0.014;0.04;16;16.0;176.0
0.08;0;0.014;0.04;17;17.0;187.0
0.082;0;0.014;0.04;19;19.0;209.0
0.084;0;0.014;0.04;20;20.0;220.0
0.086;0;0.014;0.04;21;21.0;231.0
0.088;0;0.014;0.04;23;23.0;253.0
0.09;0;0.014;0.04;24;24.0;264.0
0.092;0;0.014;0.04;26;26.0;286.0
0.094;0;0.014;0.04;27;27.0;297.0
0.096;0;0.014;0.04;29;29.0;319.0
0.098;0;0.014;0.04;30;30.0;330.0
0.1;0;0.014;0.04;31;31.0;341.0
0.102;0;0.014;0.04;33;33.0;363.0
0.104;0;0.014;0.04;37;37.0;407.0
0.106;0;0.014;0.04;38;38.0;418.0
0.108;0;0.014;0.04;40;40.0;440.0
0.11;0;0.014;0.04;41;41.0;451.0
0.112;0;0.014;0.04;43;43.0;473.0
0.114;0;0.014;0.04;44;44.0;484.0
0.116;0;0.014;0.04;46;46.0;506.0
0.118;0;0.014;0.04;48;48.0;528.0
0.12;0;0.014;0.04;50;50.0;550.0
0.122;0;0.014;0.04;54;54.0;594.0
0.124;0;0.014;0.04;59;59.0;649.0
0.126;0;0.014;0.04;66;66.0;726.0
0.128;0;0.014;0.04;72;72.0;792.0
0.13;0;0.014;0.04;77;77.0;847.0
0.132;0;0.014;0.04;82;82.0;902.0
0.134;0;0.014;0.04;88;88.0;968.0
0.136;0;0.014;0.04;96;96.0;1056.0
0.138;0;0.014;0.04;105;105.0;1155.0
0.14;0;0.014;0.04;113;113.0;1243.0
0.142;0;0.014;0.04;117;117.0;1287.0
0.144;0;0.014;0.04;123;123.0;1353.0
0.146;0;0.014;0.04;132;132.0;1452.0
0.148;0;0.014;0.04;141;141.0;1551.0
0.15;0;0.014;0.04;147;147.0;1617.0
0.152;0;0.014;0.04;153;153.0;1683.0
0.154;0;0.014;0.04;165;165.0;1815.0
0.156;0;0.014;0.04;168;168.0;1848.0
0.158;0;0.014;0.04;177;177.0;1947.0
0.16;0;0.014;0.04;184;184.0;2024.0
0.162;0;0.014;0.04;192;192.0;2112.0
0.164;0;0.014;0.04;199;199.0;2189.0
0.166;0;0.014;0.04;210;210.0;2310.0
0.168;0;0.014;0.04;219;219.0;2409.0
0.17;0;0.014;0.04;228;228.0;2508.0
0.172;0;0.014;0.04;237;237.0;2607.0
0.174;0;0.014;0.04;246;246.0;2706.0
0.176;0;0.014;0.04;253;253.0;2783.0
0.178;0;0.014;0.04;261;261.0;2871.0
0.18;0;0.014;0.04;272;272.0;2992.0
0.182;0;0.014;0.04;279;279.0;3069.0
0.184;0;0.014;0.04;286;286.0;3146.0
0.186;0;0.014;0.04;301;301.0;3311.0
0.188;0;0.014;0.04;308;308.0;3388.0
0.19;0;0.014;0.04;315;315.0;3465.0
0.192;0;0.014;0.04;328;328.0;3608.0
0.194;0;0.014;0.04;339;339.0;3729.0
0.196;0;0.014;0.04;349;349.0;3839.0
0.198;0;0.014;0.04;356;356.0;3916.0
0.2;0;0.014;0.04;371;371.0;4081.0
0.202;0;0.014;0.04;387;387.0;4257.0
0.204;0;0.014;0.04;403;403.0;4433.0
0.206;0;0.014;0.04;419;419.0;4609.0
0.208;0;0.014;0.04;434;434.0;4774.0
0.21;0;0.014;0.04;456;456.0;5016.0
0.212;0;0.014;0.04;473;473.0;5203.0
0.214;0;0.014;0.04;488;488.0;5368.0
0.216;0;0.014;0.04;504;504.0;5544.0
0.218;0;0.014;0.04;529;529.0;5819.0
0.22;0;0.014;0.04;544;544.0;5984.0
0.222;0;0.014;0.04;569;569.0;6259.0
0.224;0;0.014;0.04;584;584.0;6424.0
0.226;0;0.014;0.04;602;602.0;6622.0
0.228;0;0.014;0.04;618;618.0;6798.0
0.23;0;0.014;0.04;642;642.0;7062.0
0.232;0;0.014;0.04;662;662.0;7282.0
0.234;0;0.014;0.04;680;680.0;7480.0
0.236;0;0.014;0.04;700;700.0;7700.0
0.238;0;0.014;0.04;720;720.0;7920.0
0.24;0;0.014;0.04;741;741.0;8151.0
0.242;0;0.014;0.04;769;769.0;8459.0
0.244;0;0.014;0.04;786;786.0;8646.0
0.246;0;0.014;0.04;807;807.0;8877.0
0.248;0;0.014;0.04;829;829.0;9119.0
0.25;0;0.014;0.04;849;849.0;9339.0
0.252;0;0.014;0.04;867;867.0;9537.0
0.254;0;0.014;0.04;889;889.0;9779.0
0.256;0;0.014;0.04;916;916.0;10076.0
0.258;0;0.014;0.04;940;940.0;10340.0
0.26;0;0.014;0.04;964;964.0;10604.0
0.262;0;0.014;0.04;982;982.0;10802.0
0.264;0;0.014;0.04;1010;1010.0;11110.0
0.266;0;0.014;0.04;1027;1027.0;11297.0
0.268;0;0.014;0.04;1052;1052.0;11572.0
0.27;0;0.014;0.04;1071;1071.0;11781.0
0.272;0;0.014;0.04;1101;1101.0;12111.0
0.274;0;0.014;0.04;1124;1124.0;12364.0
0.276;0;0.014;0.04;1155;1155.0;12705.0
0.278;0;0.014;0.04;1174;1174.0;12914.0
0.28;0;0.014;0.04;1196;1196.0;13156.0
0.282;0;0.014;0.04;1227;1227.0;13497.0
0.284;0;0.014;0.04;1255;1255.0;13805.0
0.286;0;0.014;0.04;1292;1292.0;14212.0
0.288;0;0.014;0.04;1326;1326.0;14586.0
0.29;0;0.014;0.04;1377;1377.0;15147.0
0.292;0;0.014;0.04;1406;1406.0;15466.0
0.294;0;0.014;0.04;1433;1433.0;15763.0
0.296;0;0.014;0.04;1477;1477.0;16247.0
0.298;0;0.014;0.04;1506;1506.0;16566.0
0.3;0;0.014;0.04;1537;1537.0;16907.0
0.302;0;0.014;0.04;1581;1581.0;17391.0
0.304;0;0.014;0.04;1617;1617.0;17787.0
0.306;0;0.014;0.04;1648;1648.0;18128.0
0.308;0;0.014;0.04;1693;1693.0;18623.0
0.31;0;0.014;0.04;1727;1727.0;18997.0
0.312;0;0.014;0.04;1770;1770.0;19470.0
0.314;0;0.014;0.04;1820;1820.0;20020.0
0.316;0;0.014;0.04;1846;1846.0;20306.0
0.318;0;0.014;0.04;1879;1879.0;20669.0
0.32;0;0.014;0.04;1922;1922.0;21142.0
0.322;0;0.014;0.04;1964;1964.0;21604.0
0.324;0;0.014;0.04;2002;2002.0;22022.0
0.326;0;0.014;0.04;2039;2039.0;22429.0
0.328;0;0.014;0.04;2074;2074.0;22814.0
0.33;0;0.014;0.04;2123;2123.0;23353.0
0.332;0;0.014;0.04;2165;2165.0;23815.0
0.334;0;0.014;0.04;2205;2205.0;24255.0
0.336;0;0.014;0.04;2231;2231.0;24541.0
0.338;0;0.014;0.04;2284;2284.0;25124.0
0.34;0;0.014;0.04;2336;2336.0;25696.0
0.342;0;0.014;0.04;2377;2377.0;26147.0
0.344;0;0.014;0.04;2411;2411.0;26521.0
0.346;0;0.014;0.04;2460;2460.0;27060.0
0.348;0;0.014;0.04;2503;2503.0;27533.0
0.35;0;0.014;0.04;2547;2547.0;28017.0
0.352;0;0.014;0.04;2585;2585.0;28435.0
0.354;0;0.014;0.04;2641;2641.0;29051.0
0.356;0;0.014;0.04;2676;2676.0;29436.0
0.358;0;0.014;0.04;2722;2722.0;29942.0
0.36;0;0.014;0.04;2764;2764.0;30404.0
0.362;0;0.014;0.04;2810;2810.0;30910.0
0.364;0;0.014;0.04;2870;2870.0;31570.0
0.366;0;0.014;0.04;2928;2928.0;32208.0
0.368;0;0.014;0.04;2984;2984.0;32824.0
0.37;0;0.014;0.04;3054;3054.0;33594.0
0.372;0;0.014;0.04;3102;3102.0;34122.0
0.374;0;0.014;0.04;3163;3163.0;34793.0
0.376;0;0.014;0.04;3229;3229.0;35519.0
0.378;0;0.014;0.04;3286;3286.0;36146.0
0.38;0;0.014;0.04;3346;3346.0;36806.0
0.382;0;0.014;0.04;3395;3395.0;37345.0
0.384;0;0.014;0.04;3462;3462.0;38082.0
0.386;0;0.014;0.04;3523;3523.0;38753.0
0.388;0;0.014;0.04;3592;3592.0;39512.0
0.39;0;0.014;0.04;3650;3650.0;40150.0
0.392;0;0.014;0.04;3712;3712.0;40832.0
0.394;0;0.014;0.04;3769;3769.0;41459.0
0.396;0;0.014;0.04;3828;3828.0;42108.0
0.398;0;0.014;0.04;3895;3895.0;42845.0
0.4;0;0.014;0.04;3961;3961.0;43571.0
0.402;0;0.014;0.04;4036;4036.0;44396.0
0.404;0;0.014;0.04;4091;4091.0;45001.0
0.406;0;0.014;0.04;4156;4156.0;45716.0
0.408;0;0.014;0.04;4222;4222.0;46442.0
0.41;0;0.014;0.04;4294;4294.0;47234.0
0.412;0;0.014;0.04;4379;4379.0;48169.0
0.414;0;0.014;0.04;4437;4437.0;48807.0
0.416;0;0.014;0.04;4495;4495.0;49445.0
0.418;0;0.014;0.04;4571;4571.0;50281.0
0.42;0;0.014;0.04;4629;4629.0;50919.0
0.422;0;0.014;0.04;4691;4691.0;51601.0
0.424;0;0.014;0.04;4765;4765.0;52415.0
0.426;0;0.014;0.04;4834;4834.0;53174.0
0.428;0;0.014;0.04;4899;4899.0;53889.0
0.43;0;0.014;0.04;4977;4977.0;54747.0
0.432;0;0.014;0.04;5038;5038.0;55418.0
0.434;0;0.014;0.04;5104;5104.0;56144.0
0.436;0;0.014;0.04;5178;5178.0;56958.0
0.438;0;0.014;0.04;5246;5246.0;57706.0
0.44;0;0.014;0.04;5306;5306.0;58366.0
0.442;0;0.014;0.04;5407;5407.0;59477.0
0.444;0;0.014;0.04;5477;5477.0;60247.0
0.446;0;0.014;0.04;5567;5567.0;61237.0
0.448;0;0.014;0.04;5651;5651.0;62161.0
0.45;0;0.014;0.04;5744;5744.0;63184.0
0.452;0;0.014;0.04;5819;5819.0;64009.0
0.454;0;0.014;0.04;5912;5912.0;65032.0
0.456;0;0.014;0.04;5992;5992.0;65912.0
0.458;0;0.014;0.04;6114;6114.0;67254.0
0.46;0;0.014;0.04;6208;6208.0;68288.0
0.462;0;0.014;0.04;6277;6277.0;69047.0
0.464;0;0.014;0.04;6362;6362.0;69982.0
0.466;0;0.014;0.04;6452;6452.0;70972.0
0.468;0;0.014;0.04;6547;6547.0;72017.0
0.47;0;0.014;0.04;6642;6642.0;73062.0
0.472;0;0.014;0.04;6723;6723.0;73953.0
0.474;0;0.014;0.04;6841;6841.0;75251.0
0.476;0;0.014;0.04;6919;6919.0;76109.0
0.478;0;0.014;0.04;7022;7022.0;77242.0
0.48;0;0.014;0.04;7100;7100.0;78100.0
0.482;0;0.014;0.04;7209;7209.0;79299.0
0.484;0;0.014;0.04;7289;7289.0;80179.0
0.486;0;0.014;0.04;7392;7392.0;81312.0
0.488;0;0.014;0.04;7476;7476.0;82236.0
0.49;0;0.014;0.04;7584;7584.0;83424.0
0.492;0;0.014;0.04;7680;7680.0;84480.0
0.494;0;0.014;0.04;7776;7776.0;85536.0
0.496;0;0.014;0.04;7863;7863.0;86493.0
0.498;0;0.014;0.04;7975;7975.0;87725.0
0.5;0;0.014;0.04;8077;8077.0;88847.0
0.502;0;0.014;0.04;8158;8158.0;89738.0
0.504;0;0.014;0.04;8250;8250.0;90750.0
0.506;0;0.014;0.04;8346;8346.0;91806.0
0.508;0;0.014;0.04;8454;8454.0;92994.0
0.51;0;0.014;0.04;8557;8557.0;94127.0
0.512;0;0.014;0.04;8664;8664.0;95304.0
0.514;0;0.014;0.04;8748;8748.0;96228.0
0.516;0;0.014;0.04;8838;8838.0;97218.0
0.518;0;0.014;0.04;8946;8946.0;98406.0
0.52;0;0.014;0.04;9082;9082.0;99902.0
0.522;0;0.014;0.04;9206;9206.0;101266.0
0.524;0;0.014;0.04;9327;9327.0;102597.0
0.526;0;0.014;0.04;9437;9437.0;103807.0
0.528;0;0.014;0.04;9551;9551.0;105061.0
0.53;0;0.014;0.04;9676;9676.0;106436.0
0.532;0;0.014;0.04;9788;9788.0;107668.0
0.534;0;0.014;0.04;9928;9928.0;109208.0
0.536;0;0.014;0.04;10046;10046.0;110506.0
0.538;0;0.014;0.04;10155;10155.0;111705.0
0.54;0;0.014;0.04;10275;10275.0;113025.0
0.542;0;0.014;0.04;10415;10415.0;114565.0
0.544;0;0.014;0.04;10528;10528.0;115808.0
0.546;0;0.014;0.04;10680;10680.0;117480.0
0.548;0;0.014;0.04;10794;10794.0;118734.0
0.55;0;0.014;0.04;10916;10916.0;120076.0
0.552;0;0.014;0.04;11048;11048.0;121528.0
0.554;0;0.014;0.04;11196;11196.0;123156.0
0.556;0;0.014;0.04;11310;11310.0;124410.0
0.558;0;0.014;0.04;11438;11438.0;125818.0
0.56;0;0.014;0.04;11563;11563.0;127193.0
0.562;0;0.014;0.04;11679;11679.0;128469.0
0.564;0;0.014;0.04;11822;11822.0;130042.0
0.566;0;0.014;0.04;11950;11950.0;131450.0
0.568;0;0.014;0.04;12086;12086.0;132946.0
0.57;0;0.014;0.04;12210;12210.0;134310.0
0.572;0;0.014;0.04;12344;12344.0;135784.0
0.574;0;0.014;0.04;12489;12489.0;137379.0
0.576;0;0.014;0.04;12609;12609.0;138699.0
0.578;0;0.014;0.04;12780;12780.0;140580.0
0.58;0;0.014;0.04;12888;12888.0;141768.0
0.582;0;0.014;0.04;13037;13037.0;143407.0
0.584;0;0.014;0.04;13174;13174.0;144914.0
0.586;0;0.014;0.04;13302;13302.0;146322.0
0.588;0;0.014;0.04;13432;13432.0;147752.0
0.59;0;0.014;0.04;13566;13566.0;149226.0
0.592;0;0.014;0.04;13704;13704.0;150744.0
0.594;0;0.014;0.04;13840;13840.0;152240.0
0.596;0;0.014;0.04;13983;13983.0;153813.0
0.598;0;0.014;0.04;14112;14112.0;155232.0
0.6;0;0.014;0.04;14268;14268.0;156948.0
0.602;0;0.014;0.04;14413;14413.0;158543.0
0.604;0;0.014;0.04;14564;14564.0;160204.0
0.606;0;0.014;0.04;14762;14762.0;162382.0
0.608;0;0.014;0.04;14909;14909.0;163999.0
0.61;0;0.014;0.04;15107;15107.0;166177.0
0.612;0;0.014;0.04;15271;15271.0;167981.0
0.614;0;0.014;0.04;15439;15439.0;169829.0
0.616;0;0.014;0.04;15579;15579.0;171369.0
0.618;0;0.014;0.04;15746;15746.0;173206.0
0.62;0;0.014;0.04;15916;15916.0;175076.0
0.622;0;0.014;0.04;16051;16051.0;176561.0
0.624;0;0.014;0.04;16228;16228.0;178508.0
0.626;0;0.014;0.04;16418;16418.0;180598.0
0.628;0;0.014;0.04;16597;16597.0;182567.0
0.63;0;0.014;0.04;16745;16745.0;184195.0
0.632;0;0.014;0.04;16917;16917.0;186087.0
0.634;0;0.014;0.04;17096;17096.0;188056.0
0.636;0;0.014;0.04;17278;17278.0;190058.0
0.638;0;0.014;0.04;17435;17435.0;191785.0
0.64;0;0.014;0.04;17597;17597.0;193567.0
0.642;0;0.014;0.04;17780;17780.0;195580.0
0.644;0;0.014;0.04;17939;17939.0;197329.0
0.646;0;0.014;0.04;18135;18135.0;199485.0
0.648;0;0.014;0.04;18306;18306.0;201366.0
0.65;0;0.014;0.04;18496;18496.0;203456.0
0.652;0;0.014;0.04;18649;18649.0;205139.0
0.654;0;0.014;0.04;18840;18840.0;207240.0
0.656;0;0.014;0.04;19012;19012.0;209132.0
0.658;0;0.014;0.04;19177;19177.0;210947.0
0.66;0;0.014;0.04;19348;19348.0;212828.0
0.662;0;0.014;0.04;19527;19527.0;214797.0
0.664;0;0.014;0.04;19734;19734.0;217074.0
0.666;0;0.014;0.04;19901;19901.0;218911.0
0.668;0;0.014;0.04;20068;20068.0;220748.0
0.67;0;0.014;0.04;20257;20257.0;222827.0
0.672;0;0.014;0.04;20417;20417.0;224587.0
0.674;0;0.014;0.04;20606;20606.0;226666.0
0.676;0;0.014;0.04;20785;20785.0;228635.0
0.678;0;0.014;0.04;20974;20974.0;230714.0
0.68;0;0.014;0.04;21175;21175.0;232925.0
0.682;0;0.014;0.04;21380;21380.0;235180.0
0.684;0;0.014;0.04;21621;21621.0;237831.0
0.686;0;0.014;0.04;21808;21808.0;239888.0
0.688;0;0.014;0.04;22040;22040.0;242440.0
0.69;0;0.014;0.04;22212;22212.0;244332.0
0.692;0;0.014;0.04;22443;22443.0;246873.0
0.694;0;0.014;0.04;22625;22625.0;248875.0
0.696;0;0.014;0.04;22822;22822.0;251042.0
0.698;0;0.014;0.04;23041;23041.0;253451.0
0.7;0;0.014;0.04;23297;23297.0;256267.0
0.702;0;0.014;0.04;23496;23496.0;258456.0
0.704;0;0.014;0.04;23678;23678.0;260458.0
0.706;0;0.014;0.04;23934;23934.0;263274.0
0.708;0;0.014;0.04;24121;24121.0;265331.0
0.71;0;0.014;0.04;24334;24334.0;267674.0
0.712;0;0.014;0.04;24564;24564.0;270204.0
0.714;0;0.014;0.04;24776;24776.0;272536.0
0.716;0;0.014;0.04;24977;24977.0;274747.0
0.718;0;0.014;0.04;25197;25197.0;277167.0
0.72;0;0.014;0.04;25388;25388.0;279268.0
0.722;0;0.014;0.04;25622;25622.0;281842.0
0.724;0;0.014;0.04;25868;25868.0;284548.0
0.726;0;0.014;0.04;26122;26122.0;287342.0
0.728;0;0.014;0.04;26352;26352.0;289872.0
0.73;0;0.014;0.04;26592;26592.0;292512.0
0.732;0;0.014;0.04;26807;26807.0;294877.0
0.734;0;0.014;0.04;27029;27029.0;297319.0
0.736;0;0.014;0.04;27242;27242.0;299662.0
0.738;0;0.014;0.04;27470;27470.0;302170.0
0.74;0;0.014;0.04;27687;27687.0;304557.0
0.742;0;0.014;0.04;27901;27901.0;306911.0
0.744;0;0.014;0.04;28124;28124.0;309364.0
0.746;0;0.014;0.04;28354;28354.0;311894.0
0.748;0;0.014;0.04;28582;28582.0;314402.0
0.75;0;0.014;0.04;28816;28816.0;316976.0
0.752;0;0.014;0.04;29047;29047.0;319517.0
0.754;0;0.014;0.04;29342;29342.0;322762.0
0.756;0;0.014;0.04;29567;29567.0;325237.0
0.758;0;0.014;0.04;29757;29757.0;327327.0
0.76;0;0.014;0.04;29972;29972.0;329692.0
0.762;0;0.014;0.04;30215;30215.0;332365.0
0.764;0;0.014;0.04;30478;30478.0;335258.0
0.766;0;0.014;0.04;30750;30750.0;338250.0
0.768;0;0.014;0.04;30944;30944.0;340384.0
0.77;0;0.014;0.04;31204;31204.0;343244.0
0.772;0;0.014;0.04;31447;31447.0;345917.0
0.774;0;0.014;0.04;31674;31674.0;348414.0
0.776;0;0.014;0.04;31925;31925.0;351175.0
0.778;0;0.014;0.04;32142;32142.0;353562.0
0.78;0;0.014;0.04;32390;32390.0;356290.0
0.782;0;0.014;0.04;32629;32629.0;358919.0
0.784;0;0.014;0.04;32880;32880.0;361680.0
0.786;0;0.014;0.04;33071;33071.0;363781.0
0.788;0;0.014;0.04;33299;33299.0;366289.0
0.79;0;0.014;0.04;33479;33479.0;368269.0
0.792;0;0.014;0.04;33682;33682.0;370502.0
0.794;0;0.014;0.04;33906;33906.0;372966.0
0.796;0;0.014;0.04;34101;34101.0;375111.0
0.798;0;0.014;0.04;34325;34325.0;377575.0
0.8;0;0.014;0.04;34509;34509.0;379599.0
0.802;0;0.014;0.04;34745;34745.0;382195.0
0.804;0;0.014;0.04;34926;34926.0;384186.0
0.806;0;0.014;0.04;35129;35129.0;386419.0
0.808;0;0.014;0.04;35354;35354.0;388894.0
0.81;0;0.014;0.04;35585;35585.0;391435.0
0.812;0;0.014;0.04;35743;35743.0;393173.0
0.814;0;0.014;0.04;35982;35982.0;395802.0
0.816;0;0.014;0.04;36139;36139.0;397529.0
0.818;0;0.014;0.04;36310;36310.0;399410.0
0.82;0;0.014;0.04;36495;36495.0;401445.0
